time [s], x [m], y [m], z[m], E [MeV], px [MeV], py [MeV], pz [MeV]
1.431E-9,-0.014098801,-0.0118802115,0.20302752,1063.2245764653862,-37.55685,-32.447243,498.1357
1.432E-9,-0.014109398,-0.011889367,0.20316806,1063.2245764653862,-37.55685,-32.447243,498.1357
1.433E-9,-0.014119995,-0.011898522,0.20330863,1063.2245764653862,-37.55685,-32.447243,498.1357
1.434E-9,-0.014130592,-0.011907678,0.20344917,1063.2245764653862,-37.55685,-32.447243,498.1357
1.435E-9,-0.014141189,-0.011916833,0.20358974,1063.2245764653862,-37.55685,-32.447243,498.1357
1.436E-9,-0.014151786,-0.011925989,0.20373029,1063.2245764653862,-37.55685,-32.447243,498.1357
1.437E-9,-0.014162383,-0.011935144,0.20387085,1063.2245764653862,-37.55685,-32.447243,498.1357
1.438E-9,-0.014172981,-0.011944299,0.2040114,1063.2245764653862,-37.55685,-32.447243,498.1357
1.439E-9,-0.014183577,-0.011953454,0.20415194,1063.2245764653862,-37.55685,-32.447243,498.1357
1.44E-9,-0.014194175,-0.011962609,0.2042925,1063.2245764653862,-37.55685,-32.447243,498.1357
1.441E-9,-0.014204771,-0.011971765,0.20443305,1063.2245764653862,-37.55685,-32.447243,498.1357
1.442E-9,-0.014215369,-0.01198092,0.20457362,1063.2245764653862,-37.55685,-32.447243,498.1357
1.443E-9,-0.014225965,-0.011990076,0.20471416,1063.2245764653862,-37.55685,-32.447243,498.1357
1.444E-9,-0.014236563,-0.011999231,0.20485473,1063.2245764653862,-37.55685,-32.447243,498.1357
1.445E-9,-0.0142471595,-0.012008387,0.20499527,1063.2245764653862,-37.55685,-32.447243,498.1357
1.446E-9,-0.014257757,-0.012017542,0.20513582,1063.2245764653862,-37.55685,-32.447243,498.1357
1.447E-9,-0.014268354,-0.012026697,0.20527638,1063.2245764653862,-37.55685,-32.447243,498.1357
1.448E-9,-0.014278951,-0.012035852,0.20541693,1063.2245764653862,-37.55685,-32.447243,498.1357
1.449E-9,-0.014289548,-0.012045008,0.2055575,1063.2245764653862,-37.55685,-32.447243,498.1357
1.45E-9,-0.014300145,-0.012054163,0.20569804,1063.2245764653862,-37.55685,-32.447243,498.1357
1.451E-9,-0.014310742,-0.012063318,0.2058386,1063.2245764653862,-37.55685,-32.447243,498.1357
1.452E-9,-0.014321339,-0.012072474,0.20597915,1063.2245764653862,-37.55685,-32.447243,498.1357
1.453E-9,-0.014331936,-0.012081629,0.2061197,1063.2245764653862,-37.55685,-32.447243,498.1357
1.454E-9,-0.014342533,-0.0120907845,0.20626026,1063.2245764653862,-37.55685,-32.447243,498.1357
1.455E-9,-0.01435313,-0.012099939,0.20640081,1063.2245764653862,-37.55685,-32.447243,498.1357
1.456E-9,-0.0143637275,-0.012109095,0.20654137,1063.2245764653862,-37.55685,-32.447243,498.1357
1.457E-9,-0.014374324,-0.01211825,0.20668192,1063.2245764653862,-37.55685,-32.447243,498.1357
1.458E-9,-0.014384922,-0.012127406,0.20682248,1063.2245764653862,-37.55685,-32.447243,498.1357
1.459E-9,-0.014395518,-0.012136561,0.20696303,1063.2245764653862,-37.55685,-32.447243,498.1357
1.46E-9,-0.014406116,-0.012145717,0.2071036,1063.2245764653862,-37.55685,-32.447243,498.1357
1.461E-9,-0.014416712,-0.012154872,0.20724414,1063.2245764653862,-37.55685,-32.447243,498.1357
1.462E-9,-0.01442731,-0.012164027,0.20738469,1063.2245764653862,-37.55685,-32.447243,498.1357
1.463E-9,-0.014437906,-0.012173182,0.20752525,1063.2245764653862,-37.55685,-32.447243,498.1357
1.464E-9,-0.014448504,-0.012182337,0.2076658,1063.2245764653862,-37.55685,-32.447243,498.1357
1.465E-9,-0.014459101,-0.012191493,0.20780636,1063.2245764653862,-37.55685,-32.447243,498.1357
1.466E-9,-0.014469698,-0.012200648,0.20794691,1063.2245764653862,-37.55685,-32.447243,498.1357
1.467E-9,-0.014480295,-0.012209804,0.20808747,1063.2245764653862,-37.55685,-32.447243,498.1357
1.468E-9,-0.014490892,-0.012218959,0.20822802,1063.2245764653862,-37.55685,-32.447243,498.1357
1.469E-9,-0.014501489,-0.0122281145,0.20836857,1063.2245764653862,-37.55685,-32.447243,498.1357
1.47E-9,-0.014512086,-0.012237269,0.20850913,1063.2245764653862,-37.55685,-32.447243,498.1357
1.471E-9,-0.014522683,-0.012246425,0.20864968,1063.2245764653862,-37.55685,-32.447243,498.1357
1.472E-9,-0.01453328,-0.01225558,0.20879024,1063.2245764653862,-37.55685,-32.447243,498.1357
1.473E-9,-0.014543878,-0.012264736,0.20893079,1063.2245764653862,-37.55685,-32.447243,498.1357
1.474E-9,-0.0145544745,-0.012273891,0.20907135,1063.2245764653862,-37.55685,-32.447243,498.1357
1.475E-9,-0.014565072,-0.012283047,0.2092119,1063.2245764653862,-37.55685,-32.447243,498.1357
1.476E-9,-0.014575669,-0.012292202,0.20935245,1063.2245764653862,-37.55685,-32.447243,498.1357
1.477E-9,-0.014586266,-0.0123013565,0.20949301,1063.2245764653862,-37.55685,-32.447243,498.1357
1.478E-9,-0.014596863,-0.012310512,0.20963356,1063.2245764653862,-37.55685,-32.447243,498.1357
1.479E-9,-0.01460746,-0.012319667,0.20977412,1063.2245764653862,-37.55685,-32.447243,498.1357
1.48E-9,-0.014618057,-0.012328823,0.20991467,1063.2245764653862,-37.55685,-32.447243,498.1357
1.481E-9,-0.014628654,-0.012337978,0.21005523,1063.2245764653862,-37.55685,-32.447243,498.1357
1.482E-9,-0.014639251,-0.012347134,0.21019578,1063.2245764653862,-37.55685,-32.447243,498.1357
1.483E-9,-0.014649848,-0.012356289,0.21033633,1063.2245764653862,-37.55685,-32.447243,498.1357
1.484E-9,-0.014660445,-0.012365445,0.21047689,1063.2245764653862,-37.55685,-32.447243,498.1357
1.485E-9,-0.014671043,-0.012374599,0.21061744,1063.2245764653862,-37.55685,-32.447243,498.1357
1.486E-9,-0.014681639,-0.012383755,0.210758,1063.2245764653862,-37.55685,-32.447243,498.1357
1.487E-9,-0.014692237,-0.01239291,0.21089855,1063.2245764653862,-37.55685,-32.447243,498.1357
1.488E-9,-0.014702833,-0.012402066,0.21103911,1063.2245764653862,-37.55685,-32.447243,498.1357
1.489E-9,-0.014713431,-0.012411221,0.21117966,1063.2245764653862,-37.55685,-32.447243,498.1357
1.49E-9,-0.014724027,-0.012420376,0.21132022,1063.2245764653862,-37.55685,-32.447243,498.1357
1.491E-9,-0.014734625,-0.012429532,0.21146077,1063.2245764653862,-37.55685,-32.447243,498.1357
1.492E-9,-0.0147452215,-0.012438687,0.21160132,1063.2245764653862,-37.55685,-32.447243,498.1357
1.493E-9,-0.014755819,-0.012447842,0.21174188,1063.2245764653862,-37.55685,-32.447243,498.1357
1.494E-9,-0.014766416,-0.012456997,0.21188243,1063.2245764653862,-37.55685,-32.447243,498.1357
1.495E-9,-0.014777013,-0.012466153,0.21202299,1063.2245764653862,-37.55685,-32.447243,498.1357
1.496E-9,-0.01478761,-0.012475308,0.21216354,1063.2245764653862,-37.55685,-32.447243,498.1357
1.497E-9,-0.014798207,-0.012484464,0.2123041,1063.2245764653862,-37.55685,-32.447243,498.1357
1.498E-9,-0.014808804,-0.012493619,0.21244465,1063.2245764653862,-37.55685,-32.447243,498.1357
1.499E-9,-0.014819401,-0.012502775,0.2125852,1063.2245764653862,-37.55685,-32.447243,498.1357
1.5E-9,-0.014829998,-0.0125119295,0.21272576,1063.2245764653862,-37.55685,-32.447243,498.1357
1.501E-9,-0.014840595,-0.012521085,0.2128663,1063.2245764653862,-37.55685,-32.447243,498.1357
1.502E-9,-0.014851192,-0.01253024,0.21300687,1063.2245764653862,-37.55685,-32.447243,498.1357
1.503E-9,-0.0148617895,-0.012539395,0.21314742,1063.2245764653862,-37.55685,-32.447243,498.1357
1.504E-9,-0.014872386,-0.012548551,0.21328798,1063.2245764653862,-37.55685,-32.447243,498.1357
1.505E-9,-0.014882984,-0.012557706,0.21342853,1063.2245764653862,-37.55685,-32.447243,498.1357
1.506E-9,-0.01489358,-0.012566862,0.21356907,1063.2245764653862,-37.55685,-32.447243,498.1357
1.507E-9,-0.014904178,-0.012576017,0.21370964,1063.2245764653862,-37.55685,-32.447243,498.1357
1.508E-9,-0.014914774,-0.012585172,0.21385019,1063.2245764653862,-37.55685,-32.447243,498.1357
1.509E-9,-0.014925372,-0.012594327,0.21399075,1063.2245764653862,-37.55685,-32.447243,498.1357
1.51E-9,-0.014935968,-0.012603483,0.2141313,1063.2245764653862,-37.55685,-32.447243,498.1357
1.511E-9,-0.014946566,-0.012612638,0.21427186,1063.2245764653862,-37.55685,-32.447243,498.1357
1.512E-9,-0.014957163,-0.012621794,0.2144124,1063.2245764653862,-37.55685,-32.447243,498.1357
1.513E-9,-0.01496776,-0.012630949,0.21455297,1063.2245764653862,-37.55685,-32.447243,498.1357
1.514E-9,-0.014978357,-0.012640105,0.21469352,1063.2245764653862,-37.55685,-32.447243,498.1357
1.515E-9,-0.014988954,-0.0126492595,0.21483406,1063.2245764653862,-37.55685,-32.447243,498.1357
1.516E-9,-0.014999551,-0.012658414,0.21497463,1063.2245764653862,-37.55685,-32.447243,498.1357
1.517E-9,-0.015010148,-0.01266757,0.21511517,1063.2245764653862,-37.55685,-32.447243,498.1357
1.518E-9,-0.015020745,-0.012676725,0.21525574,1063.2245764653862,-37.55685,-32.447243,498.1357
1.519E-9,-0.015031342,-0.012685881,0.21539629,1063.2245764653862,-37.55685,-32.447243,498.1357
1.52E-9,-0.015041939,-0.012695036,0.21553685,1063.2245764653862,-37.55685,-32.447243,498.1357
1.521E-9,-0.0150525365,-0.012704192,0.2156774,1063.2245764653862,-37.55685,-32.447243,498.1357
1.522E-9,-0.015063133,-0.012713347,0.21581794,1063.2245764653862,-37.55685,-32.447243,498.1357
1.523E-9,-0.015073731,-0.012722502,0.2159585,1063.2245764653862,-37.55685,-32.447243,498.1357
1.524E-9,-0.015084327,-0.012731657,0.21609905,1063.2245764653862,-37.55685,-32.447243,498.1357
1.525E-9,-0.015094925,-0.012740813,0.21623962,1063.2245764653862,-37.55685,-32.447243,498.1357
1.526E-9,-0.015105521,-0.012749968,0.21638016,1063.2245764653862,-37.55685,-32.447243,498.1357
1.527E-9,-0.015116119,-0.012759124,0.21652073,1063.2245764653862,-37.55685,-32.447243,498.1357
1.528E-9,-0.015126715,-0.012768279,0.21666127,1063.2245764653862,-37.55685,-32.447243,498.1357
1.529E-9,-0.015137313,-0.012777434,0.21680182,1063.2245764653862,-37.55685,-32.447243,498.1357
1.53E-9,-0.0151479095,-0.01278659,0.21694238,1063.2245764653862,-37.55685,-32.447243,498.1357
1.531E-9,-0.015158507,-0.012795744,0.21708293,1063.2245764653862,-37.55685,-32.447243,498.1357
1.532E-9,-0.015169104,-0.0128049,0.2172235,1063.2245764653862,-37.55685,-32.447243,498.1357
1.533E-9,-0.015179701,-0.012814055,0.21736404,1063.2245764653862,-37.55685,-32.447243,498.1357
1.534E-9,-0.015190298,-0.012823211,0.2175046,1063.2245764653862,-37.55685,-32.447243,498.1357
1.535E-9,-0.015200895,-0.012832366,0.21764515,1063.2245764653862,-37.55685,-32.447243,498.1357
1.536E-9,-0.015211492,-0.012841522,0.21778572,1063.2245764653862,-37.55685,-32.447243,498.1357
1.537E-9,-0.015222089,-0.012850677,0.21792626,1063.2245764653862,-37.55685,-32.447243,498.1357
1.538E-9,-0.015232686,-0.0128598325,0.21806681,1063.2245764653862,-37.55685,-32.447243,498.1357
1.539E-9,-0.0152432835,-0.012868987,0.21820737,1063.2245764653862,-37.55685,-32.447243,498.1357
1.54E-9,-0.015253881,-0.012878143,0.21834792,1063.2245764653862,-37.55685,-32.447243,498.1357
1.541E-9,-0.015264478,-0.012887298,0.21848848,1063.2245764653862,-37.55685,-32.447243,498.1357
1.542E-9,-0.015275075,-0.012896453,0.21862903,1063.2245764653862,-37.55685,-32.447243,498.1357
1.543E-9,-0.015285672,-0.012905609,0.2187696,1063.2245764653862,-37.55685,-32.447243,498.1357
1.544E-9,-0.015296269,-0.012914764,0.21891014,1063.2245764653862,-37.55685,-32.447243,498.1357
1.545E-9,-0.015306866,-0.01292392,0.21905069,1063.0628509171036,-38.169655,-32.494343,497.7407
1.546E-9,-0.0153176375,-0.012933089,0.21919116,1062.9009831588264,-37.541855,-31.930017,497.47934
1.547E-9,-0.015328233,-0.012942102,0.21933158,1062.7392083667564,-37.963593,-32.32832,497.07565
1.548E-9,-0.01533895,-0.012951228,0.21947189,1062.5772324871261,-38.67199,-32.50034,496.66348
1.549E-9,-0.015349869,-0.012960403,0.21961212,1062.4152907408666,-38.987026,-33.446014,496.22934
1.55E-9,-0.015360878,-0.012969848,0.21975224,1062.2532066320157,-38.524715,-32.946205,495.9519
1.551E-9,-0.015371758,-0.012979153,0.21989231,1062.0910977877556,-35.983116,-33.16793,495.78082
1.552E-9,-0.015381921,-0.012988521,0.22003235,1062.0284836104915,-35.444893,-32.68488,495.71747
1.553E-9,-0.015391934,-0.012997754,0.22017238,1061.9658068883386,-35.197807,-32.485016,495.61398
1.554E-9,-0.015401877,-0.013006931,0.22031239,1061.9031264668167,-35.06636,-32.2216,495.50623
1.555E-9,-0.015411784,-0.013016034,0.22045237,1061.8404423452707,-35.085114,-32.00998,495.38428
1.556E-9,-0.015421696,-0.013025077,0.22059233,1061.7777545230451,-35.024254,-31.884745,495.2623
1.557E-9,-0.015431592,-0.013034087,0.22073226,1061.7151218665015,-34.592922,-32.536,495.11584
1.558E-9,-0.0154413665,-0.01304328,0.22087216,1061.6523677739337,-34.481556,-33.18932,494.94577
1.559E-9,-0.015451111,-0.013052658,0.22101203,1061.5896688457362,-34.40705,-33.329185,494.807
1.56E-9,-0.015460834,-0.013062077,0.22115186,1061.5269662142362,-34.431374,-33.129147,494.68417
1.561E-9,-0.015470564,-0.013071439,0.22129166,1061.464259878777,-34.755985,-33.29281,494.51587
1.562E-9,-0.015480388,-0.013080849,0.22143142,1061.4014909542948,-35.30935,-33.561913,494.32376
1.563E-9,-0.015490368,-0.013090335,0.22157115,1061.338777205469,-35.55624,-33.818993,494.15378
1.564E-9,-0.015500418,-0.013099895,0.22171082,1061.276000859343,-35.813923,-33.94646,493.99164
1.565E-9,-0.015510542,-0.01310949,0.22185045,1061.2132207996656,-35.732132,-33.776066,493.87436
1.566E-9,-0.015520643,-0.013119039,0.22199008,1061.1504370257783,-36.114388,-33.667137,493.7191
1.567E-9,-0.0155308535,-0.013128557,0.22212966,1061.087649537021,-35.93821,-33.49288,493.60883
1.568E-9,-0.015541014,-0.013138026,0.2222692,1061.0248583327348,-35.963837,-33.61691,493.46353
1.569E-9,-0.015551182,-0.013147531,0.22240874,1060.9620634122598,-36.025276,-33.419765,493.33737
1.57E-9,-0.015561369,-0.013156981,0.22254823,1060.8992058626493,-35.61359,-34.075695,493.1873
1.571E-9,-0.01557144,-0.013166618,0.22268769,1060.8364035043292,-35.649113,-34.1812,493.04227
1.572E-9,-0.015581521,-0.013176284,0.22282712,1060.7735385085734,-35.584667,-34.120304,492.91592
1.573E-9,-0.015591585,-0.013185933,0.22296654,1060.7107287097647,-35.85098,-34.32549,492.7471
1.574E-9,-0.015601724,-0.013195641,0.22310589,1060.647856265217,-36.02942,-34.945793,492.55515
1.575E-9,-0.015611916,-0.013205525,0.22324522,1060.5850390232742,-36.57942,-35.109245,492.36758
1.576E-9,-0.015622263,-0.013215457,0.22338448,1060.5221591272857,-36.441605,-35.53566,492.21176
1.577E-9,-0.015632572,-0.013225509,0.22352372,1060.4592755028361,-36.347343,-34.9514,492.12506
1.578E-9,-0.015642853,-0.013235397,0.22366294,1060.3963292090368,-36.315674,-34.4332,492.0284
1.579E-9,-0.015653128,-0.013245138,0.22380215,1060.3334381221787,-36.9657,-33.973278,491.87637
1.58E-9,-0.015663587,-0.0132547505,0.22394131,1060.270543304868,-36.763226,-33.523464,491.7868
1.581E-9,-0.01567399,-0.013264236,0.22408046,1060.2076447564411,-36.722874,-33.178406,491.67755
1.582E-9,-0.01568438,-0.013273624,0.22421959,1060.144683522018,-36.33585,-33.554245,491.54507
1.583E-9,-0.015694663,-0.01328312,0.22435868,1060.0817775058676,-35.82469,-33.860573,491.4258
1.584E-9,-0.015704801,-0.013292702,0.22449775,1060.0188087953911,-35.90521,-33.940754,491.2786
1.585E-9,-0.015714962,-0.013302308,0.2246368,1059.9558363441374,-35.804184,-34.06365,491.1416
1.586E-9,-0.015725095,-0.013311949,0.2247758,1059.8928601514401,-35.996025,-34.657043,490.95013
1.587E-9,-0.015735283,-0.013321758,0.22491476,1059.8298802166316,-35.426258,-34.62094,490.85815
1.588E-9,-0.015745312,-0.013331558,0.22505371,1059.7668375638104,-35.288235,-34.97851,490.7067
1.589E-9,-0.015755301,-0.013341459,0.22519262,1059.703909118014,-34.684788,-34.67245,490.63538
1.59E-9,-0.015765121,-0.013351276,0.22533152,1059.6408589706232,-34.717262,-34.726246,490.49316
1.591E-9,-0.01577495,-0.013361107,0.22547038,1059.5778640571914,-34.190598,-35.22446,490.3585
1.592E-9,-0.01578463,-0.01337108,0.22560921,1059.5148064090467,-34.578278,-35.394592,490.18283
1.593E-9,-0.01579442,-0.013381102,0.22574802,1059.4517450077658,-34.12847,-35.04459,490.10324
1.594E-9,-0.015804086,-0.013391025,0.22588679,1059.3887388489647,-34.11498,-35.132687,489.96155
1.595E-9,-0.015813746,-0.013400975,0.22602554,1059.3256109431131,-33.795647,-34.67,489.88028
1.596E-9,-0.015823316,-0.013410793,0.22616428,1059.2625972817127,-33.67643,-34.401886,489.771
1.597E-9,-0.015832854,-0.013420536,0.22630298,1059.1995208646952,-33.912968,-34.62627,489.60242
1.598E-9,-0.01584246,-0.013430343,0.22644165,1059.1364406911887,-33.498554,-34.477085,489.50497
1.599E-9,-0.015851948,-0.013440109,0.2265803,1059.0732977466669,-33.26883,-34.736927,489.36572
1.6E-9,-0.015861372,-0.013449948,0.22671893,1059.0102100546528,-33.65785,-35.536964,489.14505
1.601E-9,-0.015870906,-0.013460016,0.2268575,1058.9470595832447,-33.734722,-35.5672,489.0009
1.602E-9,-0.015880464,-0.013470092,0.22699603,1058.8839643700342,-33.919556,-36.22223,488.80328
1.603E-9,-0.015890073,-0.013480354,0.22713451,1058.8208063690474,-33.816296,-35.88032,488.69885
1.604E-9,-0.015899654,-0.01349052,0.22727299,1058.7576446005007,-33.20931,-36.15847,488.58316
1.605E-9,-0.015909065,-0.013500766,0.22741142,1058.6945380986906,-33.193325,-35.443565,488.49976
1.606E-9,-0.01591847,-0.013510809,0.22754985,1058.631309758029,-32.95113,-35.886887,488.34686
1.607E-9,-0.015927808,-0.013520979,0.22768824,1058.568136682755,-32.825993,-35.412193,488.25296
1.608E-9,-0.015937112,-0.013531015,0.22782661,1058.5049598372225,-33.197453,-35.781548,488.0639
1.609E-9,-0.01594652,-0.013541156,0.22796494,1058.4417792207562,-33.157806,-35.135616,487.97644
1.61E-9,-0.01595592,-0.013551115,0.22810325,1058.3785357800866,-32.76665,-35.632786,487.82968
1.611E-9,-0.015965207,-0.013561215,0.22824152,1058.3152885600775,-32.595318,-35.570644,487.70853
1.612E-9,-0.015974445,-0.013571299,0.22837977,1058.2520966197044,-32.57005,-35.498222,487.57828
1.613E-9,-0.015983678,-0.013581362,0.228518,1058.1888418425135,-33.265495,-35.13512,487.42035
1.614E-9,-0.01599311,-0.013591323,0.22865617,1058.1255832839504,-33.06062,-35.566277,487.2657
1.615E-9,-0.016002484,-0.0136014065,0.22879434,1058.0623209433365,-33.158768,-35.8088,487.10385
1.616E-9,-0.016011884,-0.01361156,0.22893244,1057.9991138937687,-33.66915,-35.913773,486.92365
1.617E-9,-0.016021432,-0.013621743,0.22907051,1057.9357849132432,-34.09659,-36.06594,486.74515
1.618E-9,-0.016031101,-0.013631971,0.22920854,1057.8725112224063,-33.685883,-36.173023,486.6282
1.619E-9,-0.016040655,-0.013642228,0.22934654,1057.8091746624245,-33.732445,-35.349438,486.5479
1.62E-9,-0.016050221,-0.013652254,0.22948453,1057.7458343099254,-34.13892,-35.7818,486.35025
1.621E-9,-0.016059903,-0.0136624025,0.22962247,1057.682549255683,-34.381104,-35.808002,486.19354
1.622E-9,-0.016069654,-0.013672559,0.22976036,1057.6192604146352,-34.26241,-35.76193,486.06754
1.623E-9,-0.016079374,-0.013682703,0.22989824,1057.5559086875737,-34.460533,-36.161724,485.88608
1.624E-9,-0.016089149,-0.013692961,0.23003608,1057.4925531652693,-34.183414,-35.45114,485.82013
1.625E-9,-0.016098848,-0.013703018,0.2301739,1057.4291938470396,-34.55356,-35.490158,485.65317
1.626E-9,-0.01610865,-0.013713087,0.23031168,1057.365830732202,-34.47912,-35.801918,485.49756
1.627E-9,-0.016118433,-0.013723245,0.23044944,1057.3024638200745,-34.574833,-36.24929,485.3195
1.628E-9,-0.016128242,-0.01373353,0.23058714,1057.2390339937322,-34.88672,-36.179108,485.16428
1.629E-9,-0.016138142,-0.013743796,0.23072481,1057.1756594814317,-34.915714,-36.327766,485.0129
1.63E-9,-0.016148051,-0.013754105,0.23086244,1057.112222046458,-35.21135,-36.90142,484.80997
1.631E-9,-0.016158042,-0.013764578,0.23100002,1057.0487808043677,-35.492374,-36.53677,484.6788
1.632E-9,-0.016168116,-0.013774947,0.23113759,1056.9853948849056,-35.471622,-36.300625,484.5597
1.633E-9,-0.016178183,-0.0137852505,0.23127511,1056.9219460300747,-35.079372,-36.5842,484.42853
1.634E-9,-0.016188141,-0.013795634,0.23141262,1056.8584933660702,-34.534973,-36.179703,484.3596
1.635E-9,-0.016197944,-0.013805904,0.2315501,1056.7950368922066,-34.550674,-36.55929,484.19147
1.636E-9,-0.016207753,-0.013816282,0.23168756,1056.7315174631633,-34.910183,-36.90886,484.00058
1.637E-9,-0.016217664,-0.01382676,0.23182496,1056.6680533639692,-35.195156,-36.83119,483.84723
1.638E-9,-0.016227655,-0.013837217,0.23196232,1056.6045854528552,-35.288208,-37.06244,483.6841
1.639E-9,-0.016237674,-0.01384774,0.23209967,1056.5410545738391,-35.66784,-37.25191,483.50296
1.64E-9,-0.016247801,-0.013858318,0.23223695,1056.4775198744173,-35.29211,-36.929924,483.4164
1.641E-9,-0.016257824,-0.013868805,0.23237422,1056.4140405163118,-34.961716,-36.43189,483.3394
1.642E-9,-0.016267752,-0.013879151,0.23251148,1056.3504981775698,-34.0888,-36.79663,483.23523
1.643E-9,-0.016277434,-0.0138896005,0.23264872,1056.2869520163542,-33.42019,-36.265724,483.18317
1.644E-9,-0.016286924,-0.013899901,0.23278596,1056.223342858886,-33.090015,-36.68788,483.03506
1.645E-9,-0.016296323,-0.0139103215,0.23292315,1056.159789047093,-33.14782,-37.35937,482.8406
1.646E-9,-0.016305739,-0.013920933,0.2330603,1056.0962314107555,-33.191513,-37.237534,482.70792
1.647E-9,-0.016315168,-0.013931511,0.23319742,1056.032669949183,-32.412174,-37.315716,482.61572
1.648E-9,-0.016324375,-0.013942112,0.23333451,1055.9690454743454,-32.864853,-37.536903,482.42877
1.649E-9,-0.016333712,-0.013952776,0.23347157,1055.905417165761,-32.840366,-37.53341,482.29144
1.65E-9,-0.016343042,-0.0139634395,0.2336086,1055.8417850227372,-33.06346,-37.426956,482.14517
1.651E-9,-0.016352437,-0.013974074,0.23374559,1055.7782082426213,-32.53375,-37.17035,482.06174
1.652E-9,-0.016361682,-0.013984636,0.23388258,1055.7145684322065,-31.817982,-37.40114,481.95227
1.653E-9,-0.016370723,-0.013995265,0.23401953,1055.6508655800933,-31.239784,-37.909554,481.8109
1.654E-9,-0.016379602,-0.014006037,0.23415646,1055.5872180923755,-31.334347,-37.811367,481.673
1.655E-9,-0.016388508,-0.014016784,0.23429334,1055.5235667667491,-31.238007,-38.45508,481.48874
1.656E-9,-0.016397385,-0.014027714,0.2344302,1055.4598523866268,-30.93839,-38.517994,481.36343
1.657E-9,-0.016406178,-0.0140386615,0.23456702,1055.396193379529,-30.883532,-38.48902,481.2296
1.658E-9,-0.016414957,-0.014049603,0.23470381,1055.3325305324383,-30.870459,-39.065517,481.04425
1.659E-9,-0.016423734,-0.014060708,0.23484056,1055.268804618046,-30.304264,-39.365055,480.91605
1.66E-9,-0.016432349,-0.014071899,0.23497728,1055.2050748551203,-30.197245,-39.02232,480.81088
1.661E-9,-0.016440934,-0.014082992,0.23511396,1055.1413412429636,-30.370855,-39.189213,480.64648
1.662E-9,-0.016449569,-0.014094135,0.23525062,1055.077544543528,-30.222393,-39.151226,480.51898
1.663E-9,-0.016458163,-0.014105267,0.23538725,1055.0138624681667,-30.323025,-39.42777,480.35
1.664E-9,-0.016466785,-0.014116479,0.23552385,1054.950058059622,-30.318241,-39.51359,480.2032
1.665E-9,-0.016475407,-0.0141277155,0.2356604,1054.886249791891,-30.412155,-39.448395,480.0625
1.666E-9,-0.016484056,-0.014138934,0.23579693,1054.8224969159503,-30.334755,-39.47838,479.92474
1.667E-9,-0.016492683,-0.014150162,0.23593342,1054.7587401865887,-30.367075,-40.299458,479.7142
1.668E-9,-0.01650132,-0.014161624,0.23606987,1054.694861085423,-29.3931,-40.190887,479.64368
1.669E-9,-0.01650968,-0.014173056,0.2362063,1054.6310966399578,-29.085594,-40.57436,479.48978
1.67E-9,-0.016517954,-0.014184598,0.2363427,1054.5672098069426,-28.504503,-39.464283,479.47693
1.671E-9,-0.016526064,-0.014195825,0.23647909,1054.5034376425713,-28.489605,-39.280228,479.3525
1.672E-9,-0.016534168,-0.014207,0.23661546,1054.4395430748982,-28.078005,-38.392914,479.30823
1.673E-9,-0.016542157,-0.014217923,0.23675184,1054.3757039120353,-28.007736,-38.54173,479.1599
1.674E-9,-0.016550126,-0.014228889,0.23688817,1054.3118608836762,-28.211884,-37.932354,479.056
1.675E-9,-0.016558154,-0.014239683,0.23702449,1054.2479547051537,-28.319899,-37.575035,478.9372
1.676E-9,-0.016566211,-0.014250375,0.23716077,1054.1840446525455,-28.261356,-37.61266,478.79703
1.677E-9,-0.016574254,-0.014261079,0.23729703,1054.1201307251465,-27.827682,-37.78607,478.66806
1.678E-9,-0.016582174,-0.014271833,0.23743325,1054.0562129222521,-27.94106,-37.83636,478.51672
1.679E-9,-0.016590128,-0.014282602,0.23756945,1053.992291243157,-27.718485,-37.63297,478.40488
1.68E-9,-0.016598016,-0.014293313,0.23770562,1053.9283656871562,-27.563477,-38.4006,478.21194
1.681E-9,-0.016605863,-0.014304244,0.23784174,1053.864436253544,-27.63605,-38.066254,478.09354
1.682E-9,-0.01661373,-0.01431508,0.23797783,1053.8004436324745,-27.62831,-37.362076,478.00854
1.683E-9,-0.016621595,-0.0143257165,0.23811392,1053.7365064379235,-27.876894,-37.393333,477.85065
1.684E-9,-0.016629532,-0.0143363625,0.23824996,1053.672506047301,-28.163507,-37.2599,477.70316
1.685E-9,-0.01663755,-0.014346971,0.23838598,1053.6085017690395,-28.612999,-37.50507,477.51608
1.686E-9,-0.016645698,-0.01435765,0.23852193,1053.5444936024296,-28.58249,-37.50014,477.37708
1.687E-9,-0.016653836,-0.014368328,0.23865788,1053.4805408739167,-28.132704,-37.324524,477.27628
1.688E-9,-0.016661847,-0.014378957,0.23879379,1053.4164656013309,-28.123592,-37.545097,477.11816
1.689E-9,-0.016669856,-0.01438965,0.23892966,1053.3525050997885,-27.821947,-38.248055,476.93863
1.69E-9,-0.01667778,-0.014400543,0.2390655,1053.2884220383323,-28.317892,-38.035454,476.78497
1.691E-9,-0.016685845,-0.014411376,0.2392013,1053.2243350777649,-28.519533,-38.191196,476.61896
1.692E-9,-0.01669397,-0.014422255,0.23933706,1053.1603035625678,-28.169867,-37.900322,476.52142
1.693E-9,-0.016701994,-0.0144330505,0.2394728,1053.0962088052545,-28.057209,-38.031147,476.376
